Date,Gold,Silver,ETH,BTC,LTC,ZEC,Paladium,Platine,BNP Paribas,Crédit Agricole,Société Générale,Natixis,Hermes,Kering,LVMH
2018-03-12,-0.0015916928790692,-0.0018198362147407,-0.034865182854239,-0.040612214770762,-0.014389947304418,-0.050634155933536,0.013292433537832,0.0073606729758149,0.0044465618548515,0.003294289897511,0.004783128600935,0.0037670240509997,0.0087620759379914,0.02009394572025,0.0099776013031968
2018-03-13,0.0011007781362688,0.0033424491036161,-0.0084829511436836,0.0057262500755622,-0.017556035369114,-0.022559375863021,-0.010090817356206,0.0031315240083507,-0.0052173913043478,0.0036483035388545,-0.00032456994482312,0.00028868360277133,0.0,-0.010744435917114,-0.0012096774193549
2018-03-14,0.0047395161901873,0.0057540884312537,-0.12212724164272,-0.1066056138702,0.027419481436906,-0.1297391795723,0.023445463812436,0.0083246618106139,-0.0073108709472346,-0.0090876045074518,-0.012770562770563,0.0011544011544012,-0.0028953229398664,-0.010861132660977,-0.017359709325797
2018-03-15,-0.0012075927393488,-0.0051189400782897,0.011328604103822,0.011486168280316,0.015508416308029,-0.017836126780569,-0.0099601593625498,-0.012383900928793,-0.0094460454691003,-0.0051357300073368,-0.052839289629467,-0.0028826751225136,-0.0037971856153674,0.0091503267973856,0.0061626951520132
2018-03-16,-0.0024936713643405,-0.0027239709443098,0.0022698406194944,0.026085536857763,-0.0058428206028386,-0.0079333925583124,-0.0040241448692153,0.0,0.00064651689025374,0.0,0.034027777777778,-0.002601908065915,0.011210762331839,0.00051813471502588,0.0085749285422621
2018-03-19,-0.006325517972804,-0.011532625189681,0.020321601598582,0.043073033949159,-0.0013071546710772,0.037421376988077,0.0070707070707071,-0.015673981191223,0.0080762397027944,0.011430678466077,0.011864786209984,-0.0014492753623189,0.0013303769401331,-0.019678922837908,0.005668016194332
2018-03-20,0.00080048791644427,-0.0021492170709242,0.034429561200924,0.050823828375461,0.010497636028528,0.066141346507165,-0.0020060180541625,0.0084925690021231,-0.0081717673449767,-0.005833029529712,0.010287610619469,-0.0034833091436865,-0.0013286093888397,-0.0026413100898045,-0.0054347826086956
2018-03-21,0.0027423347933726,-0.00030769230769225,-0.0021968797163704,-0.0069301776207885,-0.0049960348929422,-0.018228468578869,-0.0090452261306533,-0.0042105263157895,-0.0063004846526656,0.002933626696003,-0.0063505967371072,0.011651616661812,0.011086474501109,0.030720338983051,0.019834041691965
2018-03-22,0.0094959547232879,0.016928285626346,-0.03746498286062,-0.020236639026838,-0.0024707101299116,-0.033681788040722,0.0020283975659229,0.010570824524313,-0.014144041619249,-0.012797074954296,-0.015316804407714,-0.0060466455513965,0.017982456140351,0.0092497430626928,-0.0061520142885492
2018-03-23,0.010159160176092,0.00060532687651341,-0.014868194709192,-0.0035901064949858,0.0079897730904443,0.028074353644015,-0.0060728744939271,-0.002092050209205,-0.017810026385224,-0.019259259259259,-0.022829006266786,-0.032444959443801,0.001292546316243,-0.028258655804481,-0.012779552715655
2018-03-26,0.0045070212686708,0.0048396854204476,-0.066727925504201,-0.034727340263079,-0.036130628141365,-0.076197826495067,-0.0010183299389002,-0.0041928721174004,-0.0020147750167899,-0.0037764350453173,-0.00011452130096187,0.0011976047904192,0.0094664371772805,0.011003405816086,-0.011529126213592
2018-03-27,0.0016686443191931,0.0018061408789886,-0.073366558734863,-0.03171326129846,-0.047204324560446,-0.013976697976879,-0.0030581039755352,0.0073684210526316,0.0092530282637955,0.011751326762699,0.0079028748138815,0.007177033492823,0.0012787723785167,0.0082923037056233,0.01780233271946
2018-03-28,-0.0071076888905343,-0.011117788461539,-0.021469805347734,0.0042138463964674,-0.050488552680593,-0.031372369415375,-0.0010224948875256,-0.015673981191223,-0.020336722787131,-0.020232296740352,-0.013977272727273,-0.0068289786223277,0.0010642826734781,-0.018504240555127,-0.022718134298351
2018-03-29,-0.012788486633608,-0.010635065329687,-0.12262260581433,-0.092931221850207,-0.010743277906872,-0.10187002056786,-0.0061412487205732,-0.0063694267515924,0.029777097158414,0.018738049713193,0.016941339172525,0.0023916292974589,0.020625132893898,0.014925373134328,0.01275457724748
2018-04-03,0.0095928695520808,0.014742014742015,0.079661172041464,0.052450662927985,0.058466548253404,0.065661162397608,-0.030895983522142,-0.0021367521367521,-0.0062789160608064,-0.016516516516517,-0.0071396192203082,-0.016701461377871,0.00375,0.0079979360165118,0.011781434084908
2018-04-04,0.0049004937902141,-0.0036319612590798,-0.088094632717058,-0.088340106705977,-0.029310585932038,-0.11810639336262,-0.012752391073326,-0.010706638115632,-0.0063185899567676,0.011068702290076,-0.0021687022029448,0.0084925690021232,0.012660855126608,0.029690299462503,0.030315197751456
2018-04-05,-0.011986747571009,-0.0094167679222358,0.012639908652761,0.00578553467983,0.0099403578528826,0.0089097952407306,0.0,-0.015151515151515,0.014892904953146,0.0090600226500567,0.010409517272935,-0.01624060150376,0.014552162328346,0.0067114093959731,0.005455962587685
2018-04-06,-0.0010926491089258,-0.001839926402944,-0.032673825538554,-0.027433830632969,-0.024021453840009,-0.042784268553563,-0.02475780409042,0.0010989010989011,0.0049464138499588,0.0,0.012340088305219,0.011922959339652,0.00060606060606063,0.027407407407407,0.019961240310077
2018-04-09,0.0021876885938444,0.0039938556067589,-0.01598784724384,-0.04868522897538,0.018758201121317,-0.042615964595968,0.011037527593819,0.0076838638858397,-0.0024610336341264,-0.0052375607931164,0.0023484679042719,-0.0060422960725076,0.0094891984655764,-0.0014419610670512,0.0032300969029072
2018-04-10,0.0056078283778698,0.0091799265605874,0.033545497108583,0.012973344181776,-0.021691402476508,0.016977686469212,0.020742358078603,0.016339869281046,0.0032894736842106,-0.00075216246709288,-0.0088140131652348,0.018237082066869,0.0156,0.022864019253911,0.038068181818182
2018-04-11,0.0069239118230473,0.0045482110369923,0.034929846470286,0.020102428060867,-0.0065828845002992,0.027945343845571,0.021390374331551,-0.0021436227224009,0.0019672131147541,-0.0041400075272864,-0.0084421431787483,-0.0029850746268657,-0.011027963765262,0.010823529411765,0.0038314176245211
2018-04-12,0.00052036871840622,0.00543314216722,0.14678638605955,0.13035909067925,-0.019548192771084,0.16518819772361,0.0,-0.0053705692803437,0.0004908376963351,0.0,-0.00022704052673414,-0.016467065868263,0.005973715651135,0.01280260707635,0.011450381679389
2018-04-13,-0.0038264358421874,-0.0090063044130893,0.0077987187819145,0.0049399599946319,-0.021719762833707,0.042915036660498,0.024083769633508,0.0075593952483801,0.00098119378577273,0.0075585789871504,0.0069263086181448,0.021004566210046,0.017418844022169,0.017926913353252,0.0091644204851752
2018-04-16,0.0027223568898006,0.0057558315661922,-0.039106304255016,-0.038785784146071,0.007621999430722,-0.034957168815436,0.010224948875256,-0.0032154340836013,0.0075151119098187,0.0045011252813204,-0.0031574199368516,-0.010733452593918,0.0058365758754864,-0.013998645292391,0.0023148148148147
2018-04-17,-0.0010785480511753,0.0015060240963855,-0.0065855079332169,-0.014969256218983,0.061801632140615,-0.0055142114229355,0.0030364372469636,-0.0021505376344086,0.0022701475595914,0.00336071695295,0.011764705882353,0.0033152501506932,0.011992263056093,0.0018319212273872,-0.0033753775093267
2018-04-18,0.0026806656986484,0.019248120300752,0.039645781982985,0.034107112302515,0.015371426882261,0.11774782491097,0.025227043390515,0.017241379310345,0.0027503640187671,-0.0014886490509863,-0.0024597495527728,-0.0054070291378793,0.0057339449541284,0.00022857142857148,0.00017825311942963
2018-04-19,0.0010025621031526,0.014753614635586,0.07869604703408,0.013641461217436,0.026929459372908,0.0607178866707,0.038385826771654,0.0063559322033898,0.0027428202646015,0.0033544539694373,0.0058282896211611,-0.0024161884627001,-0.0083618396047132,-0.0077696526508228,0.0083764034931384
2018-04-20,-0.0057496846947103,-0.0049432974701949,0.096413410494785,0.076013421601524,-0.0075409650167263,0.081481340658923,-0.036018957345972,-0.02,0.010941271118262,0.0048291233283804,0.0088032092712281,0.0066606115652438,-0.011115369873515,-0.011976047904192,-0.015553199010251
2018-04-23,-0.0090661493116443,-0.010227936879018,0.019112368364752,0.010936447465993,0.012480313790747,0.076988693079729,0.0098328416912488,-0.0096670247046187,0.0046156294763648,0.0036968576709796,0.0062962553849552,-0.0090225563909775,0.0027131782945736,0.0053613053613054,0.0048473967684022
2018-04-24,-0.00048945783132537,-0.020076764098022,0.093971837994604,0.07012190000504,0.016405951926746,0.076860855058054,-0.060370009737098,-0.0032537960954447,0.011406844106464,0.010313075506446,0.0070252469813392,0.011532625189681,-0.0011596443757248,0.016693716670531,-0.0019653385742362
2018-04-25,-0.0012430783139337,-0.0018077734257305,-0.10363968471702,-0.0557421825945,-0.058529683529684,-0.073143250602485,0.0072538860103627,0.0043525571273123,-0.0036027568922306,-0.001093693036821,-0.0077392631349465,0.0066006600660065,0.0,0.044469783352338,0.0066237021124238
2018-04-26,-0.0028664101983857,0.00060368246302433,0.043364494873808,0.016070132273813,0.021469099831314,0.013490241102181,-0.0030864197530864,-0.015167930660888,-0.0037729916679768,-0.0058394160583942,0.0024167856750522,-0.0083457526080477,0.010061919504644,0.0024017467248909,-0.0012448870709584
2018-04-27,-0.0031772448748015,-0.0027149321266967,-0.004916936452206,-0.011780168958164,-0.023209728269029,-0.053076115747913,0.013415892672859,-0.0011001100110011,-0.00031560675398447,0.00036710719530108,-0.0017534246575342,0.0093177036369102,0.0057471264367816,0.012633413199738,0.002136752136752
2018-04-30,-0.0011004022159824,-0.0090744101633395,-0.037972205911137,-0.024923508414074,-0.013430004894763,-0.03137708655924,-0.0091649694501018,-0.0011013215859031,0.003472770323599,0.0025688073394496,-0.0048303875288176,0.0053603335318641,0.018666666666667,0.02817810281781,0.012793176972282
2018-05-02,0.001183929117018,0.0061538461538462,0.02668571726237,0.020320200442607,0.016830553928671,0.026338236574114,0.0,-0.0022222222222222,0.006764196948246,-0.0043923865300147,-0.0023166023166024,0.0085900473933649,0.0011219147344802,0.00418410041841,0.018070175438596
2018-05-03,0.0019454510776273,0.0070336391437308,0.12375602507882,0.046186465888869,0.0066692939642889,0.044845483225347,0.016701461377871,0.0033407572383074,0.00171875,0.00073529411764704,0.009951348960637,0.016152716593245,0.018677624206201,0.0083333333333333,0.0087885576425987
2018-05-04,-0.0030076905505216,-0.0030367446097784,0.019220970207496,0.0076672526108985,0.054265666877466,-0.03389500340898,-0.0092402464065708,-0.002219755826859,-0.036499766027141,-0.023512123438648,-0.078169476680534,-0.020231213872832,0.012834616795013,0.0045454545454545,-0.0042705842159207
2018-05-08,0.0005346164127239,0.001827596710326,0.023467137185708,-0.0060928022046041,-0.018107792614526,-0.009224892796656,0.0072538860103627,0.011123470522803,-0.0067039106145252,-0.0025954764553207,-0.0083401855984963,0.0014598540145986,0.01021897810219,-0.006198347107438,0.0015437392795883
2018-05-09,-0.0024426548605015,-0.00030404378230459,-0.002519676685697,0.010559890826975,-0.019514599704236,0.0065466448445172,0.0030864197530864,0.0,-0.0035352723766672,-0.0011152416356876,-0.0014214641080313,-0.013119533527697,0.023121387283237,0.012266112266112,0.00085631101215962
2018-05-10,0.0060833301450052,0.0097323600973236,-0.020567295739632,-0.024575185814341,-0.015378245697049,-0.037795844625113,0.0030769230769231,0.0077007700770077,0.010320915981293,0.0022329735764793,0.0069988137603796,0.006794682422452,0.0098870056497176,-0.012117477921544,0.0027378507871321
2018-05-11,0.0076057195010648,0.0096385542168675,-0.078512817380327,-0.074638099162203,-0.029705051961314,-0.10621878403245,0.026584867075665,0.012008733624454,0.00015961691939342,-0.0029706646862235,0.0012957945576628,0.015258215962441,0.018531468531469,0.016008316008316,-0.00017064846416386
2018-05-14,-0.003094806763285,-0.0068615751789977,-0.014167070432723,-0.0047593653414988,0.014564127203387,0.17752034466252,-0.0089641434262948,-0.0010787486515642,0.00079795722949257,0.0055865921787709,0.0056470588235295,-0.10151539017341,-0.0050192070030897,-0.059341109064866,0.0020481310803892
2018-05-15,-0.0080639055046567,-0.014118353860018,-0.034196080603069,-0.028485333855718,-0.03152193216125,0.035986080395473,-0.018090452261307,-0.02267818574514,0.0039866050071759,-0.021481481481481,-0.0022227421619092,-0.012096765049244,0.0030790313640999,-0.0069610615618882,-0.00017032873445754
2018-05-16,-0.013968932483493,-0.0094454600853139,0.0036696984683309,-0.016688510784668,0.018122918003729,0.13613461206423,0.0061412487205732,-0.0088397790055249,0.00047649301143585,0.028009084027252,-0.0030484230273186,0.002332350428179,-0.0023874530460487,0.024315443592552,0.015161839863714
2018-05-17,-0.0022450164505516,0.0079975392187021,-0.039205044525219,-0.02560839540424,-0.012757399291589,-0.12088640822304,-0.0010172939979654,-0.010033444816054,-0.011271630417527,-0.0058910162002946,-0.0069387275079384,-0.012507269198688,0.00068375942839132,0.0196749358426,0.030374223863064
2018-05-18,-0.0012802110408503,0.00030515715593525,0.025181540474049,0.016291262015734,0.006749977196023,0.10469575056575,-0.0010183299389002,-0.0022522522522522,-0.0028901734104046,0.0088888888888888,-0.011013737565135,0.03092784454752,0.0037581158286349,-0.0033557046979866,-0.0014657980456026
2018-05-21,-0.0010487880671225,-0.0030506406345333,-0.027995716655352,-0.014783514498084,-0.018709302681055,-0.05024803968635,-0.0091743119266055,-0.0067720090293454,-0.0056360708534622,-0.0099118942731277,-0.00083822296730939,0.0071428471140434,0.017358741313447,0.01010101010101,0.0084814875224269
2018-05-22,0.0062604502858033,0.01468788249694,-0.079248842517587,-0.046079315679751,-0.0020249852020313,-0.047958949222639,0.026748971193416,0.026136363636364,0.00080971659919024,-0.032628846866889,-0.00143815915628,0.0056737636290162,0.010036800104568,0.014583333333333,0.01018922852984
2018-05-23,7.7285725326462e-05,-0.0030156815440288,-0.085569275765799,-0.050935231976355,-0.0097396516201536,-0.07122630884577,-0.020040080160321,0.0011074197120709,0.012297734627832,0.01418167880414,-0.00012001920307238,0.0098730531391943,-0.0043060620855951,-0.0057494866529774,-0.015369836695485
2018-05-24,0.0018160741885625,-0.0012099213551119,0.015564734758105,-0.0019926233348068,0.025691948805246,0.0043307291215549,-0.010224948875256,0.004424778761062,-0.0086317135549872,-0.0083144368858656,-0.0079222182211019,-0.010335185518124,0.0023286801108699,-0.0041305245766212,-0.0091056910569106
2018-05-25,0.0058626142631235,0.0096910963052695,-0.041380704162491,-0.026074826289031,-0.02421858192212,-0.061110440347034,0.012396694214876,0.0044052863436123,-0.0080619155111254,-0.024390243902439,-0.003145795523291,-0.0050804476850082,0.0073016960200389,0.018871837411862,0.00754840827043
